354 	 1 	 176500001 	 177000000
355 	 1 	 177000001 	 177500000
356 	 1 	 177500001 	 178000000
357 	 1 	 178000001 	 178500000
358 	 1 	 178500001 	 179000000
359 	 1 	 179000001 	 179500000
360 	 1 	 179500001 	 180000000
361 	 1 	 180000001 	 180500000
362 	 1 	 180500001 	 181000000
363 	 1 	 181000001 	 181500000
364 	 1 	 181500001 	 182000000
365 	 1 	 182000001 	 182500000
366 	 1 	 182500001 	 183000000
367 	 1 	 183000001 	 183500000
368 	 1 	 183500001 	 184000000
369 	 1 	 184000001 	 184500000
370 	 1 	 184500001 	 185000000
371 	 1 	 185000001 	 185500000
372 	 1 	 185500001 	 186000000
373 	 1 	 186000001 	 186500000
374 	 1 	 186500001 	 187000000
375 	 1 	 187000001 	 187500000
376 	 1 	 187500001 	 188000000
377 	 1 	 188000001 	 188500000
378 	 1 	 188500001 	 189000000
379 	 1 	 189000001 	 189500000
380 	 1 	 189500001 	 190000000
381 	 1 	 190000001 	 190500000
382 	 1 	 190500001 	 191000000
383 	 1 	 191000001 	 191500000
384 	 1 	 191500001 	 192000000
385 	 1 	 192000001 	 192500000
386 	 1 	 192500001 	 193000000
387 	 1 	 193000001 	 193500000
388 	 1 	 193500001 	 194000000
389 	 1 	 194000001 	 194500000
390 	 1 	 194500001 	 195000000
391 	 1 	 195000001 	 195500000
392 	 1 	 195500001 	 196000000
393 	 1 	 196000001 	 196500000
394 	 1 	 196500001 	 197000000
395 	 1 	 197000001 	 197500000
396 	 1 	 197500001 	 198000000
397 	 1 	 198000001 	 198500000
398 	 1 	 198500001 	 199000000
399 	 1 	 199000001 	 199500000
400 	 1 	 199500001 	 200000000
401 	 1 	 200000001 	 200500000
402 	 1 	 200500001 	 201000000
403 	 1 	 201000001 	 201500000
404 	 1 	 201500001 	 202000000
405 	 1 	 202000001 	 202500000
406 	 1 	 202500001 	 203000000
407 	 1 	 203000001 	 203500000
408 	 1 	 203500001 	 204000000
409 	 1 	 204000001 	 204500000
410 	 1 	 204500001 	 205000000
411 	 1 	 205000001 	 205500000
412 	 1 	 205500001 	 206000000
413 	 1 	 206000001 	 206500000
414 	 1 	 206500001 	 207000000
415 	 1 	 207000001 	 207500000
416 	 1 	 207500001 	 208000000
417 	 1 	 208000001 	 208500000
418 	 1 	 208500001 	 209000000
419 	 1 	 209000001 	 209500000
420 	 1 	 209500001 	 210000000
421 	 1 	 210000001 	 210500000
422 	 1 	 210500001 	 211000000
423 	 1 	 211000001 	 211500000
424 	 1 	 211500001 	 212000000
425 	 1 	 212000001 	 212500000
426 	 1 	 212500001 	 213000000
427 	 1 	 213000001 	 213500000
428 	 1 	 213500001 	 214000000
429 	 1 	 214000001 	 214500000
430 	 1 	 214500001 	 215000000
431 	 1 	 215000001 	 215500000
432 	 1 	 215500001 	 216000000
433 	 1 	 216000001 	 216500000
434 	 1 	 216500001 	 217000000
435 	 1 	 217000001 	 217500000
436 	 1 	 217500001 	 218000000
437 	 1 	 218000001 	 218500000
438 	 1 	 218500001 	 219000000
439 	 1 	 219000001 	 219500000
440 	 1 	 219500001 	 220000000
441 	 1 	 220000001 	 220500000
442 	 1 	 220500001 	 221000000
443 	 1 	 221000001 	 221500000
444 	 1 	 221500001 	 222000000
445 	 1 	 222000001 	 222500000
446 	 1 	 222500001 	 223000000
447 	 1 	 223000001 	 223500000
448 	 1 	 223500001 	 224000000
449 	 1 	 224000001 	 224500000
450 	 1 	 224500001 	 225000000
451 	 1 	 225000001 	 225500000
452 	 1 	 225500001 	 226000000
453 	 1 	 226000001 	 226500000
454 	 1 	 226500001 	 227000000
455 	 1 	 227000001 	 227500000
456 	 1 	 227500001 	 228000000
457 	 1 	 228000001 	 228500000
458 	 1 	 228500001 	 229000000
459 	 1 	 229000001 	 229500000
460 	 1 	 229500001 	 230000000
461 	 1 	 230000001 	 230500000
462 	 1 	 230500001 	 231000000
463 	 1 	 231000001 	 231500000
464 	 1 	 231500001 	 232000000
465 	 1 	 232000001 	 232500000
466 	 1 	 232500001 	 233000000
467 	 1 	 233000001 	 233500000
468 	 1 	 233500001 	 234000000
469 	 1 	 234000001 	 234500000
470 	 1 	 234500001 	 235000000
471 	 1 	 235000001 	 235500000
472 	 1 	 235500001 	 236000000
473 	 1 	 236000001 	 236500000
474 	 1 	 236500001 	 237000000
475 	 1 	 237000001 	 237500000
476 	 1 	 237500001 	 238000000
477 	 1 	 238000001 	 238500000
478 	 1 	 238500001 	 239000000
479 	 1 	 239000001 	 239500000
480 	 1 	 239500001 	 240000000
481 	 1 	 240000001 	 240500000
482 	 1 	 240500001 	 241000000
483 	 1 	 241000001 	 241500000
484 	 1 	 241500001 	 242000000
485 	 1 	 242000001 	 242500000
486 	 1 	 242500001 	 243000000
487 	 1 	 243000001 	 243500000
488 	 1 	 243500001 	 244000000
489 	 1 	 244000001 	 244500000
490 	 1 	 244500001 	 245000000
491 	 1 	 245000001 	 245500000
492 	 1 	 245500001 	 246000000
493 	 1 	 246000001 	 246500000
494 	 1 	 246500001 	 247000000
495 	 1 	 247000001 	 247500000
496 	 1 	 247500001 	 248000000
497 	 1 	 248000001 	 248500000
498 	 1 	 248500001 	 249000000
499 	 1 	 249000001 	 249250621
500 	 2 	 1 	 500000
501 	 2 	 500001 	 1000000
502 	 2 	 1000001 	 1500000
503 	 2 	 1500001 	 2000000
504 	 2 	 2000001 	 2500000
505 	 2 	 2500001 	 3000000
506 	 2 	 3000001 	 3500000
507 	 2 	 3500001 	 4000000
508 	 2 	 4000001 	 4500000
509 	 2 	 4500001 	 5000000
510 	 2 	 5000001 	 5500000
511 	 2 	 5500001 	 6000000
512 	 2 	 6000001 	 6500000
513 	 2 	 6500001 	 7000000
514 	 2 	 7000001 	 7500000
515 	 2 	 7500001 	 8000000
516 	 2 	 8000001 	 8500000
517 	 2 	 8500001 	 9000000
518 	 2 	 9000001 	 9500000
519 	 2 	 9500001 	 10000000
520 	 2 	 10000001 	 10500000
521 	 2 	 10500001 	 11000000
522 	 2 	 11000001 	 11500000
523 	 2 	 11500001 	 12000000
524 	 2 	 12000001 	 12500000
525 	 2 	 12500001 	 13000000
526 	 2 	 13000001 	 13500000
527 	 2 	 13500001 	 14000000
528 	 2 	 14000001 	 14500000
529 	 2 	 14500001 	 15000000
530 	 2 	 15000001 	 15500000
531 	 2 	 15500001 	 16000000
532 	 2 	 16000001 	 16500000
533 	 2 	 16500001 	 17000000
534 	 2 	 17000001 	 17500000
535 	 2 	 17500001 	 18000000
536 	 2 	 18000001 	 18500000
537 	 2 	 18500001 	 19000000
538 	 2 	 19000001 	 19500000
539 	 2 	 19500001 	 20000000
540 	 2 	 20000001 	 20500000
541 	 2 	 20500001 	 21000000
542 	 2 	 21000001 	 21500000
543 	 2 	 21500001 	 22000000
544 	 2 	 22000001 	 22500000
